OBJECTID,FULL_ZONING,NOTE,HTML,VIEWER_HTML,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SHAPESTArea,SHAPESTLength
20608,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>O2</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{E773ED17-7F07-494B-8A7E-51977A5B38F5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,37536.0382067274,1489.24508542097
20609,GE2, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp TARGET=new>GE2</A>,https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp ,{073934A0-8284-44BC-8D04-E36AAB30D8EF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,39102.6497362835,984.901911528539
20610,R3.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{C5AE50D8-813F-4D31-9ADC-BFA3DF196610},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,95450.4532700007,2196.48754798034
20611,R3.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{35BC9DE4-C74A-4DD4-8DCC-DE98072BC277},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,23825.6395100002,716.310224098338
20612,PC, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp TARGET=new>PC</A>,https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp ,{B094C89B-049B-4C1D-93AF-507B13937C28},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,60259.8764800005,1476.55353199435
20613,R3.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{23CA85FE-97A3-420B-9F0D-4FE85A03842D},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,54679.0434800004,1117.0191753612
20614,R4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_5_r4_zone_regulations.asp TARGET=new>R4</A>,https://www.burlington.ca/en/zoning/part_2_5_r4_zone_regulations.asp ,{908666D2-5D9D-43AC-810E-9791AE1EB1B6},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,43865.0932500003,915.898566070172
20615,CC2-67, ,<A HREF=https://www.burlington.ca/en/zoning/exception_067.asp TARGET=new>CC2-67</A>,https://www.burlington.ca/en/zoning/exception_067.asp ,{CD3DEE7E-27EA-46CC-8CB3-9FA0501D1834},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,13390.6246300001,482.935994941567
20616,H-RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>H-RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{9E4C96F1-B51E-463D-A95D-5244C7628E2F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1234.48363000001,183.167673031178
20617,RM5-303, ,<A HREF=https://www.burlington.ca/en/zoning/exception_303.asp TARGET=new>RM5-303</A>,https://www.burlington.ca/en/zoning/exception_303.asp ,{7B0B7344-F96E-40B2-A406-4E3F92619568},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2169.37562000002,196.482016343799
20618,UCR1-81, ,<A HREF=https://www.burlington.ca/en/zoning/exception_081.asp TARGET=new>UCR1-81</A>,https://www.burlington.ca/en/zoning/exception_081.asp ,{17A32110-A415-49C2-9E71-8C06AF57DB74},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,32780.9997300003,807.47405525452
20619,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{FC5E723F-8E05-4453-B9E3-D1D166E3092F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2771.48365000002,212.595521278301
20620,RH1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{F1E37C80-91CA-477F-A9AD-7318C03F706B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1302.37489000001,146.533094553677
20621,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{7E47BEF2-C2E4-40C5-90B0-62B8D42EE817},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,87184.2617700007,1251.26719231529
20622,H-RNA2-193,"SEE PART 11, APPENDIX A34",<A HREF=https://www.burlington.ca/en/zoning/exception_193.asp TARGET=new>H-RNA2-193</A>,https://www.burlington.ca/en/zoning/exception_193.asp ,{6D94CFF4-E3D9-48C0-BF77-1D8D2868285F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,19242.4225800002,577.71436555517
20623,RM4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{0B652C7C-67BB-48A3-816D-205830AB168B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,26391.5934900002,808.23435184136
20624,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{1DD39327-C0DE-4844-B05D-1C516E46BE49},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,50270.0984405748,1243.74831559605
20625,DRL, ,<A HREF=https://www.burlington.ca/en/zoning/part_6_2_permitted_uses.asp TARGET=new>DRL</A>,https://www.burlington.ca/en/zoning/part_6_2_permitted_uses.asp ,{6E51E9BE-B5E8-4674-BDDA-E2DF7B4B84EB},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,282443.528777345,3069.64696350024
20626,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{461D549D-34E0-4433-9A75-36A11193D0C8},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,30013.7832100002,916.053125185983
20627,BC1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp TARGET=new>BC1</A>,https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp ,{C9C13B22-9BA4-45DD-A27E-A680265008BF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,21054.9374600002,625.569803602436
20628,DRH, ,<A HREF=https://www.burlington.ca/en/zoning/part_6_6_drh_zone_regulations.asp TARGET=new>DRH</A>,https://www.burlington.ca/en/zoning/part_6_6_drh_zone_regulations.asp ,{D0913E08-49D2-4AD7-9900-F9EB0439286A},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,3055.76522000002,221.085311773167
20629,PC-165, ,<A HREF=https://www.burlington.ca/en/zoning/exception_165.asp TARGET=new>PC-165</A>,https://www.burlington.ca/en/zoning/exception_165.asp ,{BD2538EA-E947-4B28-80BB-467072D034D5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,21952.9860800002,754.18361912373
20630,R2.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{1258D496-F7DF-4077-868E-6917D372CDA0},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,3784.74956000003,249.328874639395
20631,H-RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>H-RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{B59D859B-B43E-447C-9C8C-80DA79339E59},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2149.37519000002,194.090789463466
20632,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{B77301AB-739C-4C41-ADA3-65A514DA55E9},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,12572.6270700001,530.495049987052
20633,O3, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp TARGET=new>03</A>,https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp ,{078D7FAC-E914-4290-89BB-92D5D9FE4E16},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2207.90696648627,492.081928524555
20634,O3, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp TARGET=new>03</A>,https://www.burlington.ca/en/zoning/part_10_6_o3_zone.asp ,{68BBC422-EEE1-485C-BD32-A6BF993148FF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8100.96923728521,537.833635545023
20635,DC-435, ,<A HREF=https://www.burlington.ca/en/zoning/exception_435.asp TARGET=new>DC-435</A>,https://www.burlington.ca/en/zoning/exception_435.asp ,{BB4CA8C2-7EF9-423B-9206-C9DCBED6E7CA},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4056.47233277063,288.734785672464
20636,H-DRM, ,<A HREF=https://www.burlington.ca/en/zoning/part_6_7_drm_zone_regulations.asp TARGET=new>H-DRM</A>,https://www.burlington.ca/en/zoning/part_6_7_drm_zone_regulations.asp ,{8B153969-921D-49EC-A9A3-E9B4CDFD6A83},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,420.636230211503,82.2946434309294
20637,MXG, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXG</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{9B50A2E0-5386-4055-9962-4B22B51EE2F9},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,93819.4398300007,2057.52514592496
20638,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{6FC846D5-FE14-4533-A316-5DCA4CDBC82F},COB,2022/06/29 13:08:32+00,MAW,2025/05/20 13:31:39+00,4243.67211505463,591.121914507118
20639,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{024E9723-169B-4053-80D3-DD755FBDCB5B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,16479.3053046769,603.686029337093
20640,RNA2, ,<A HREF=https://www.burlington.ca/en/zoning/part_9_5_rna2_zone_regulations.asp TARGET=new>RNA2</A>,https://www.burlington.ca/en/zoning/part_9_5_rna2_zone_regulations.asp ,{BF3036C6-9A2A-4E1C-B515-EAB9D7274E9B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,29155.9230300002,730.764286307011
20641,RM2-304, ,<A HREF=https://www.burlington.ca/en/zoning/exception_304.asp TARGET=new>RM2-304</A>,https://www.burlington.ca/en/zoning/exception_304.asp ,{D8BBD25A-FEFC-435A-BE86-7A6850DCBEF1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,25250.3749600002,688.387949189082
20642,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_02_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_02_zone.asp ,{A1430823-1F6C-4CFC-B3EF-C31C75411045},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,9520.96812000007,475.947837292745
20643,RM4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{5614870F-9540-4358-BB56-161750876FC7},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,3115.00068000002,231.363196109758
20644,MXG, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXG</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{D7EF9BEE-85A7-49BC-BBB9-853C7E22E627},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,21062.2981800002,641.285828488904
20645,BC1-525, ,<A HREF=https://www.burlington.ca/en/zoning/exception_525.asp TARGET=new>BC1-525</A>,https://www.burlington.ca/en/zoning/exception_525.asp ,{C3AC0BA6-DD91-4808-BAC9-F495F78B08FE},COB,2022/06/29 13:08:32+00,MAW,2023/11/15 12:51:53+00,44428.6289129913,873.737477602323
20646,RO3-307, ,<A HREF=https://www.burlington.ca/en/zoning/exception_307.asp TARGET=new>RO3-307</A>,https://www.burlington.ca/en/zoning/exception_307.asp ,{02D2BF61-157D-4AA9-BF13-C5BD72879416},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,23248.5935200002,633.422300511288
20647,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{6294719A-A9B0-4AA2-86C1-DADAB1BA04B6},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,12126.5754400001,1168.83960188222
20648,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{51A5AE45-F586-4EAF-9A32-B5CBC10FC492},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4857.96851526724,292.079656875012
20649,R3.2-90, ,<A HREF=https://www.burlington.ca/en/zoning/exception_090.asp TARGET=new>R3.2-90</A>,https://www.burlington.ca/en/zoning/exception_090.asp ,{6FF120FB-3038-4F2E-B98D-1EA4FE8D2FD4},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2815.62542000002,297.026614132397
20650,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{E6ED5E54-6903-4726-A173-B19719867EFF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,16165.7491500001,515.18343532575
20651,R5-199, ,<A HREF=https://www.burlington.ca/en/zoning/exception_199.asp TARGET=new>R5-199</A>,https://www.burlington.ca/en/zoning/exception_199.asp ,{58CD1BC5-84D8-41C8-9711-E23D70369237},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4419.53139000003,315.410941536643
20652,R3.2-295, ,<A HREF=https://www.burlington.ca/en/zoning/exception_295.asp TARGET=new>R3.2-295</A>,https://www.burlington.ca/en/zoning/exception_295.asp ,{1BAC1ACD-EBA3-4CCC-A669-C9176BAEEA02},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,28042.8428600002,666.029135565178
20653,RO3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_19_ro3_zone_regulations.asp TARGET=new>RO3</A>,https://www.burlington.ca/en/zoning/part_2_19_ro3_zone_regulations.asp ,{767E864C-E4C7-4067-ABD1-C183DA694ED7},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,30167.2266075026,1376.29921705741
20654,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{4775E360-2E03-46F3-881F-FA0EF22D085A},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,5245.06290000004,289.718853215844
20655,O2-195 & 196, ,<A HREF=https://www.burlington.ca/en/zoning/exception_196.asp TARGET=O2-195 & 196</A>,https://www.burlington.ca/en/zoning/exception_196.asp ,{797BAE6C-9962-4F1B-B13C-DB57ED3F5157},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,18064.5932600001,933.56623488526
20656,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{B8EE578E-6FCE-45A6-8620-376DC71EB137},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2474.65625000002,200.097182714807
20657,RH2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{4B1E8B48-B66D-4949-AE3A-2D37B6A6D56F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,33940.4214600003,714.388576246472
20658,RH4-171, ,<A HREF=https://www.burlington.ca/en/zoning/exception_171.asp TARGET=new>RH4-171</A>,https://www.burlington.ca/en/zoning/exception_171.asp ,{F09DC1AF-47BA-4AE3-BD42-9565E5B1C9CC},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,12996.1841400001,562.826017040555
20659,SNA, ,<A HREF=https://www.burlington.ca/en/zoning/part_9_7_sna_zone_regulations.asp TARGET=new>SNA</A>,https://www.burlington.ca/en/zoning/part_9_7_sna_zone_regulations.asp ,{044E5023-FE4E-4157-93D4-AEE52426A4A1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,42733.7813300003,1108.09193416111
20660,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{23F42825-8568-400D-82AE-45403386AF7B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,5040.84404000004,294.46486993952
20661,BC1-36, ,<A HREF=https://www.burlington.ca/en/zoning/exception_036.asp TARGET=new>BC1-36</A>,https://www.burlington.ca/en/zoning/exception_036.asp ,{E96FDE31-12D3-4E63-95DF-11A231688BE1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,29261.5614200002,773.298495931284
20662,GE1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp TARGET=new>GE1</A>,https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp ,{34DC24F5-4AF3-480C-862E-2331BB2670E2},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8733.19805478167,379.015471595251
20663,R3.3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.3</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{26CE263E-8F78-44E2-B0BB-93B6ACEBA0AB},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,177028.545820001,2061.96153652133
20664,H-RM2-160, ,<A HREF=https://www.burlington.ca/en/zoning/exception_160.asp TARGET=new>H-RM2-160</A>,https://www.burlington.ca/en/zoning/exception_160.asp ,{4404CF20-4909-451A-A4A9-9FAD68906A84},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1960.92200000002,191.133535607695
20665,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>O2</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{27EEAD86-94DC-47FC-AC16-3FF4E39C1134},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1513.43756500001,164.182397036382
20666,RM2-140, ,<A HREF=https://www.burlington.ca/en/zoning/exception_140.asp TARGET=new>RM2-140</A>,https://www.burlington.ca/en/zoning/exception_140.asp ,{0D32959A-0D8D-46BC-BAB0-39F795D62FD2},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4421.70430000003,309.127273810807
20667,RM1-118, ,<A HREF=https://www.burlington.ca/en/zoning/exception_118.asp TARGET=new>RM1-118</A>,https://www.burlington.ca/en/zoning/exception_118.asp ,{5816C513-93C4-48BF-91A2-D46EB392DCBE},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,42389.1591300003,1067.03824616338
20668,R3.4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.4</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{4E7912B8-9CD2-4D18-8A04-A078E5B0CE73},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,108905.076500001,1488.40936937919
20669,RO2-212, ,<A HREF=https://www.burlington.ca/en/zoning/exception_212.asp TARGET=new>RO2-212</A>,https://www.burlington.ca/en/zoning/exception_212.asp ,{B3DB2D7B-5163-42CD-8847-C6E18DE9DAC3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,6248.89074000005,354.370332720665
20670,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{A7F32276-BC98-4C30-A4D9-F5A52D102D2D},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,3592.10977000003,304.714903470063
20671,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{09573E3E-224E-4433-AC0F-FF3279320CC3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2327.09311000002,195.296705834436
20672,RM3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_10_rm3_zone_regulations.asp TARGET=new>RM3</A>,https://www.burlington.ca/en/zoning/part_2_10_rm3_zone_regulations.asp ,{9C0B5003-19A3-44DD-AAF9-FBFDC9D1C375},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,10633.1410500001,492.473490969207
20673,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{54B7FC91-75C2-44C0-9166-80E4E33930B5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,6159.28145000005,381.340276267541
20674,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{B9397562-2314-466E-8C61-D36EA57B0B40},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1201.79342662861,156.756364496293
20675,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{FFAC1198-A7E8-4E2B-ABC1-770107395482},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,80296.4400957223,3019.84843539915
20676,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{E1568E39-6E2C-4783-92A1-E44E014C2826},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,7281.40512000006,355.284072197492
20677,R3.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{5FA7F7CD-31FE-48F7-A507-681C3F5BD204},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,187803.1394793,2055.72286214667
20678,CC2-297, ,<A HREF=https://www.burlington.ca/en/zoning/exception_297.asp TARGET=new>CC2-297</A>,https://www.burlington.ca/en/zoning/exception_297.asp ,{85BD5A94-1C65-4C80-B99B-A0C87A2F4AC4},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8933.45293000007,381.06945643031
20679,RM2-287, ,<A HREF=https://www.burlington.ca/en/zoning/exception_287.asp TARGET=new>RM2-287</A>,https://www.burlington.ca/en/zoning/exception_287.asp ,{32A9F18D-5FFD-43D0-A5AB-212422A5BB4B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,10481.6561600001,414.248987034293
20680,PC-165, ,<A HREF=https://www.burlington.ca/en/zoning/exception_165.asp TARGET=new>PC-165</A>,https://www.burlington.ca/en/zoning/exception_165.asp ,{23BC1A19-FC41-4DA1-AC91-D7EF5E3F873C},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,67361.0626883227,1710.41579025178
20681,RO2-212, ,<A HREF=https://www.burlington.ca/en/zoning/exception_212.asp TARGET=new>RO2-212</A>,https://www.burlington.ca/en/zoning/exception_212.asp ,{F3B58D23-2DD8-427B-A83A-6C4B254D14F9},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,37541.1136094643,1417.50102731434
20682,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{16916A13-CED6-47CC-9C1A-4C900BC5A567},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,45961.8877900004,2169.30227498861
20683,GE1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp TARGET=new>GE1</A>,https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp ,{B2E72636-6A2C-4435-B093-2FE73B449049},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,881083.559300007,5678.87132715948
20684,GE1-182, ,<A HREF=https://www.burlington.ca/en/zoning/exception_182.asp TARGET=new>GE1-182</A>,https://www.burlington.ca/en/zoning/exception_182.asp ,{66B1E170-3531-4CF9-940F-BFF6CF0205F3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,39819.2372800003,801.468958402782
20685,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{169E82C9-4D06-4939-B83E-F6E9436C1F4A},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,13523.2954500001,492.737225037172
20686,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{4E30A0B6-F9A2-4C66-B0A4-979E399456D1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,13456.6878700001,1126.26970640648
